age,priors_count,days_b_screening_arrest,c_jail_time,juv_fel_count,juv_other_count,juv_misd_count,c_charge_degree:F,c_charge_degree:M,race:African-American,race:Asian,race:Caucasian,race:Hispanic,race:Native_American,race:Other,age_cat:25_-_45,age_cat:Greater_than_45,age_cat:Less_than_25,sex:Female,sex:Male,is_recid
25,6,24.0,12.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
32,4,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
43,1,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
27,2,-1.0,131.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
26,8,-1.0,26.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
21,1,-22.0,22.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
34,0,-1.0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
46,1,-2.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
40,23,30.0,31.0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
38,3,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
41,7,-1.0,58.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
25,7,-1.0,43.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
21,1,-11.0,11.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
74,0,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
41,5,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
27,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
30,1,-1.0,1.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
33,3,-2.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
24,2,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
52,0,-1.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
29,0,-1.0,-1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
42,0,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
30,1,0.0,0.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
33,0,-1.0,45.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
38,1,-1.0,4.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
21,2,-1.0,7.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
41,9,2.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
28,5,-1.0,2.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
52,3,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
21,1,-25.0,0.0,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
22,1,-1.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
32,3,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
25,0,0.0,90.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
27,0,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
35,0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
40,2,-1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
29,0,-1.0,47.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
24,2,-1.0,24.0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
24,10,0.0,0.0,5,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
36,26,-1.0,117.0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1
26,5,-1.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
50,1,0.0,9.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
21,1,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
51,0,-1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
24,2,-1.0,0.0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
29,3,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
25,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
38,0,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
46,1,-1.0,10.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
33,9,-28.0,14.0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
31,19,-1.0,0.0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1
21,0,-1.0,4.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
60,1,-1.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1
39,3,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
35,4,-1.0,11.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
49,12,-1.0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
26,1,-1.0,1.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
27,0,0.0,2.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
22,2,-1.0,0.0,0,3,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0
29,0,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
31,0,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
31,5,0.0,37.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
29,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
65,0,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
34,1,-5.0,3.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
24,6,0.0,7.0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
46,0,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
20,0,0.0,-1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
29,16,-1.0,33.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
29,7,0.0,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
56,3,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
21,0,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
40,0,0.0,4.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
22,2,-1.0,54.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
39,0,-1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
22,1,0.0,-1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
27,5,-2.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
36,1,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
30,0,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
36,0,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
32,0,-1.0,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
34,5,-1.0,25.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
23,0,-1.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1
52,0,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
20,1,-1.0,13.0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1
38,5,-1.0,5.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
46,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
27,0,-1.0,9.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
20,2,-17.0,16.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
29,1,-6.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
35,7,-1.0,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
37,1,-1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
63,0,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
27,1,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
27,0,-1.0,3.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
24,2,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
30,1,0.0,-1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
25,4,0.0,33.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
27,0,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
48,0,-1.0,9.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
26,1,-23.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
58,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
23,1,-20.0,19.0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
22,3,0.0,0.0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
41,0,-1.0,3.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
21,0,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
26,0,-1.0,1.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
39,3,-1.0,2.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
46,0,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
33,7,-1.0,116.0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1
36,2,-1.0,47.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
20,1,-5.0,5.0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1
32,0,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
38,17,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
64,1,-2.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
22,1,-1.0,5.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
69,0,-7.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
26,2,-23.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
27,1,-1.0,16.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
22,2,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
43,0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
55,0,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
34,0,0.0,76.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
20,1,-1.0,2.0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
22,1,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
33,9,-1.0,49.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
55,7,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
22,1,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
55,1,-1.0,9.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
43,0,-2.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
21,0,-1.0,6.0,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
23,0,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
28,1,-2.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
45,0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
39,1,-1.0,13.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
79,1,-22.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
48,1,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
20,2,-1.0,31.0,0,1,2,1,0,0,0,0,1,0,0,0,0,1,0,1,1
31,5,-1.0,0.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
30,4,-3.0,0.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1
32,5,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
56,1,-1.0,3.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
43,2,-1.0,2.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
20,0,-1.0,0.0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
27,21,0.0,35.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
41,0,-4.0,3.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
24,1,-1.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
43,3,-4.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
33,1,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
22,0,-1.0,9.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
34,3,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
36,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
69,0,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
32,5,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
22,1,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
46,0,-1.0,78.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
34,1,-14.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
32,0,0.0,10.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
39,0,-1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
25,6,-1.0,1.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
21,0,-1.0,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1
63,9,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
24,8,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
29,2,-2.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
20,3,0.0,-1.0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,1,1
40,0,-1.0,2.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
30,7,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
50,5,-8.0,5.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
37,4,-1.0,75.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
34,1,0.0,-1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
35,0,-1.0,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
31,1,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
23,10,-1.0,70.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
22,0,-1.0,32.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
37,2,-1.0,4.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
20,0,-2.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
26,2,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
34,12,-1.0,11.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
59,2,-15.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
37,2,-12.0,12.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
38,0,-1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
45,1,-1.0,5.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
22,1,-1.0,36.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
24,3,26.0,35.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
25,5,-1.0,36.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
24,6,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
20,1,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
32,2,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
49,3,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
31,11,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
58,7,-1.0,185.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
50,2,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
26,11,-1.0,1.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1
20,1,-20.0,2.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
51,1,-1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
30,2,-1.0,18.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
39,0,-1.0,3.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
26,2,-1.0,33.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
20,0,-1.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
26,0,-4.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
26,5,-1.0,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
20,0,-1.0,1.0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
28,0,0.0,15.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
23,1,-1.0,0.0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1
21,0,-4.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
25,0,-1.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
30,0,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
21,2,-3.0,0.0,0,7,2,1,0,0,0,1,0,0,0,0,0,1,0,1,1
20,1,13.0,40.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
24,5,16.0,18.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
35,22,0.0,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
27,0,-1.0,2.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
50,2,-1.0,9.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
25,5,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
31,12,-1.0,40.0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1
26,0,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
22,0,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
29,0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
33,2,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
52,1,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
37,0,-1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
21,0,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
21,1,0.0,-1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
20,0,0.0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
43,1,-1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
30,1,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
33,3,0.0,4.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
24,3,0.0,93.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
52,0,-1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
30,11,0.0,6.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
30,0,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
47,13,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
41,9,-1.0,2.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
21,4,-1.0,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
48,6,-26.0,5.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
52,2,-1.0,33.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
34,1,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
35,0,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
25,1,-1.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
24,1,-1.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
25,1,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
34,20,-1.0,26.0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1
25,2,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24,4,-1.0,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
56,6,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
23,0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
21,0,-1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
66,0,-1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
28,7,-1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
29,0,0.0,-1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
22,3,0.0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
39,0,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
33,9,-1.0,1.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
29,2,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
31,1,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
22,0,-1.0,53.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
22,0,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
35,3,0.0,1.0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
29,3,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
56,1,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
34,0,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
23,1,-1.0,3.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
27,1,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
43,2,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
38,0,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
39,3,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
24,1,-1.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
26,2,0.0,-1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
55,0,-1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
35,1,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
61,25,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
33,0,-1.0,10.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
40,4,0.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
33,3,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
26,0,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
32,15,0.0,90.0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1
28,0,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
45,0,-1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
30,0,-1.0,37.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
57,4,-1.0,257.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
26,3,-1.0,47.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
35,1,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
54,0,0.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
29,0,-1.0,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
40,0,-1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
28,1,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
25,0,-1.0,0.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
44,3,-1.0,2.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
23,4,-1.0,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
29,0,-1.0,72.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
56,0,-4.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
27,0,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
29,0,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
34,4,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
22,0,0.0,-1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
